Tenant,Pod,VRF,Node,L3Out,Domain,IP,MAC,VLAN
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.13.6,00:00:5E:00:01:4D,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.18.57,10:C1:72:E8:B3:AD,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.15.24,10:C1:72:E8:B3:BA,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.20.57,10:C1:72:E8:B3:AD,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.16.40,10:C1:72:E8:B3:A0,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.11.90,00:00:5E:00:01:4A,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.16.74,00:00:5E:00:01:0A,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.13.42,00:00:5E:00:01:01,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.16.42,00:00:5E:00:01:02,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.20.26,00:00:5E:00:01:03,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.15.40,10:C1:72:E8:B3:BA,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.16.41,10:C1:72:E8:B3:AD,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.15.56,10:C1:72:E8:B3:BA,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.19.84,10:C1:72:E8:B3:BA,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.17.40,10:C1:72:E8:B3:BA,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.14.57,10:C1:72:E8:B3:AD,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.20.25,10:C1:72:E8:B3:AD,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.12.100,10:C1:72:E8:B3:AD,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.16.57,10:C1:72:E8:B3:AD,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.19.72,10:C1:72:E8:B3:BA,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.17.72,10:C1:72:E8:B3:BA,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.18.86,00:00:5E:00:01:54,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.19.42,00:00:5E:00:01:05,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.15.72,10:C1:72:E8:B3:BA,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.17.42,00:00:5E:00:01:15,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.18.74,00:00:5E:00:01:0C,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.16.58,00:00:5E:00:01:05,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.13.4,10:C1:72:E8:B3:BA,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.15.90,00:00:5E:00:01:3B,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.15.88,10:C1:72:E8:B3:BA,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.11.100,10:C1:72:E8:B3:BA,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.14.58,00:00:5E:00:01:04,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.15.42,00:00:5E:00:01:03,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.12.74,00:00:5E:00:01:08,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.19.74,00:00:5E:00:01:3F,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.18.58,00:00:5E:00:01:06,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.14.56,10:C1:72:E8:B3:A0,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.16.56,10:C1:72:E8:B3:A0,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.18.56,10:C1:72:E8:B3:A0,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.20.56,10:C1:72:E8:B3:A0,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.19.56,10:C1:72:E8:B3:BA,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.13.88,10:C1:72:E8:B3:BA,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.12.72,10:C1:72:E8:B3:A0,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.16.72,10:C1:72:E8:B3:A0,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.13.41,10:C1:72:E8:B3:6C,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.15.41,10:C1:72:E8:B3:6C,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.15.57,10:C1:72:E8:B3:6C,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.19.57,10:C1:72:E8:B3:6C,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.17.57,10:C1:72:E8:B3:6C,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.13.73,10:C1:72:E8:B3:6C,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.15.73,10:C1:72:E8:B3:6C,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.11.89,10:C1:72:E8:B3:6C,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.18.72,10:C1:72:E8:B3:A0,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.16.84,10:C1:72:E8:B3:A0,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.12.101,10:C1:72:E8:B3:A0,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.14.74,00:00:5E:00:01:09,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.14.73,10:C1:72:E8:B3:AD,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.16.86,00:00:5E:00:01:52,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.16.85,10:C1:72:E8:B3:AD,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.16.6,00:00:5E:00:01:4D,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.11.101,10:C1:72:E8:B3:6C,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.18.40,10:C1:72:E8:B3:A0,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.20.24,10:C1:72:E8:B3:A0,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.18.85,10:C1:72:E8:B3:A0,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.19.35,00:22:BD:F8:19:FF,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.19.41,10:C1:72:E8:B3:6C,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.19.51,00:22:BD:F8:19:FF,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.16.83,00:22:BD:F8:19:FF,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.19.67,00:22:BD:F8:19:FF,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.19.83,00:22:BD:F8:19:FF,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.19.85,10:C1:72:E8:B3:6C,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.13.83,00:22:BD:F8:19:FF,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.11.99,00:22:BD:F8:19:FF,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.17.35,00:22:BD:F8:19:FF,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.17.41,10:C1:72:E8:B3:6C,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.17.67,00:22:BD:F8:19:FF,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.14.51,00:22:BD:F8:19:FF,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.14.67,00:22:BD:F8:19:FF,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.14.72,10:C1:72:E8:B3:A0,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.16.3,00:22:BD:F8:19:FF,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.16.4,10:C1:72:E8:B3:A0,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.16.5,10:C1:72:E8:B3:AD,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.16.51,00:22:BD:F8:19:FF,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.16.67,00:22:BD:F8:19:FF,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.15.19,00:22:BD:F8:19:FF,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.15.25,10:C1:72:E8:B3:6C,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.15.35,00:22:BD:F8:19:FF,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.15.51,00:22:BD:F8:19:FF,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.16.35,00:22:BD:F8:19:FF,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.20.19,00:22:BD:F8:19:FF,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1102,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.20.51,00:22:BD:F8:19:FF,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1101,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.15.82,00:22:BD:F8:19:FF,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1101,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.13.2,00:22:BD:F8:19:FF,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1101,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.13.34,00:22:BD:F8:19:FF,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1101,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.13.73,10:C1:72:E8:B3:6C,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1101,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.12.66,00:22:BD:F8:19:FF,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1101,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.18.34,00:22:BD:F8:19:FF,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1101,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.18.66,00:22:BD:F8:19:FF,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1101,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.18.82,00:22:BD:F8:19:FF,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1101,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.18.50,00:22:BD:F8:19:FF,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1101,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.18.56,10:C1:72:E8:B3:A0,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1101,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.15.73,10:C1:72:E8:B3:6C,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1101,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.19.57,10:C1:72:E8:B3:6C,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1101,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.16.34,00:22:BD:F8:19:FF,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1101,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.20.18,00:22:BD:F8:19:FF,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1101,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.20.50,00:22:BD:F8:19:FF,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1101,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.26.14.186,00:22:BD:F8:19:FF,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1101,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.26.14.189,2C:F8:9B:47:C5:FF,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1101,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.26.14.190,2C:F8:9B:47:C5:3F,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1101,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.19.86,00:00:5E:00:01:50,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1101,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.13.74,00:00:5E:00:01:11,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1101,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.15.58,00:00:5E:00:01:0B,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1101,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.17.42,00:00:5E:00:01:15,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1101,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.11.90,00:00:5E:00:01:4A,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1101,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.15.74,00:00:5E:00:01:13,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1101,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.16.74,00:00:5E:00:01:0A,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1101,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.18.42,00:00:5E:00:01:01,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1101,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.12.102,00:00:5E:00:01:58,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1101,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.16.42,00:00:5E:00:01:02,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1101,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.13.42,00:00:5E:00:01:01,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1101,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.20.26,00:00:5E:00:01:03,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1101,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.13.4,10:C1:72:E8:B3:BA,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1101,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.15.90,00:00:5E:00:01:3B,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1101,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.15.88,10:C1:72:E8:B3:BA,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1101,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.18.74,00:00:5E:00:01:0C,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1101,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.19.56,10:C1:72:E8:B3:BA,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1101,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.14.58,00:00:5E:00:01:04,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1101,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.15.24,10:C1:72:E8:B3:BA,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1101,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.12.73,10:C1:72:E8:B3:AD,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1101,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.12.74,00:00:5E:00:01:08,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1101,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.18.58,00:00:5E:00:01:06,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1101,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.13.6,00:00:5E:00:01:4D,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1101,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.20.58,00:00:5E:00:01:07,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1101,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.13.90,00:00:5E:00:01:19,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1101,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.20.57,10:C1:72:E8:B3:AD,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1101,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.19.58,00:00:5E:00:01:0D,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1101,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.18.40,10:C1:72:E8:B3:A0,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1101,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.13.66,00:22:BD:F8:19:FF,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1101,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.11.88,10:C1:72:E8:B3:BA,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1101,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.15.40,10:C1:72:E8:B3:BA,vlan-3242
BAAC_TRANSIT,pod-1,VRF_TRANSIT,node-1101,L3OUT_TRANSIT_MDC2_ZoneNOC,DOM_L3OUT,172.27.16.41,10:C1:72:E8:B3:AD,vlan-3242
